"","SubjectCode","Level","nTrialLevel","ClocksInSet","Accuracy","Jymmin","RT"
"613",4,3,2587,25,20,1,201.022096184782
"614",4,3,2612,25,21,1,221.624961012875
"615",4,3,2637,25,13,1,184.222942590053
"616",4,3,2662,25,19,1,114.95045935932
"617",4,3,2687,25,15,1,154.750969468881
"618",4,3,2712,25,24,1,221.167158043466
"619",4,3,2737,25,15,1,137.598592079968
"620",4,3,2762,25,22,1,156.181074458995
"621",4,3,2787,25,16,1,130.265420230231
"622",4,3,2812,25,22,1,169.829175668286
"623",4,3,2837,25,14,1,140.597084466164
"624",4,3,2862,25,18,1,177.522343852293
"625",4,3,2887,25,22,1,194.465638030386
"626",4,3,2912,17,15,1,76.4370494293294
"627",4,3,2929,25,20,1,186.873377255806
"628",4,3,2954,13,10,1,247.041679886202
"629",4,3,2967,25,16,1,192.613915490447
"630",4,3,2992,25,21,1,137.906803641884
"631",4,3,3017,25,21,1,202.671711347283
"632",4,3,3042,25,17,1,139.649163236789
"633",4,3,3067,25,21,1,178.46560750825
"634",4,3,3092,25,20,1,181.273794257711
"635",4,3,3117,25,23,1,140.28109243776
"636",4,3,3142,25,23,1,289.89243682478
"637",4,3,3167,25,20,1,153.293493599223
"638",4,3,3192,25,18,1,257.289382237497
"639",4,3,3217,25,16,1,176.936031606476
"640",4,3,3242,25,17,1,101.985000227014
"641",4,3,3267,25,19,1,172.200776823172
"642",4,3,3292,25,15,1,159.897423975841
"643",4,3,3317,25,21,1,126.541353125755
"644",4,3,3342,25,23,1,133.220132392565
"645",4,3,3367,3,3,1,16.6746848286851
"646",4,3,3370,25,21,1,127.061377094802
"647",4,3,3395,25,20,1,180.90572574906
"648",4,3,3420,25,10,1,119.766896979061
"649",4,3,3445,25,20,1,170.393492497498
"650",4,3,3470,25,18,1,101.295100841454
"651",4,3,3495,25,19,1,103.604316662433
"652",4,3,3520,25,19,1,125.193439951069
"653",4,3,3545,25,16,1,215.540939478905
"654",4,3,3570,25,17,1,204.719522153757
"655",4,3,3595,25,18,1,197.962691861719
"656",4,3,3620,25,19,1,185.510430746771
"657",4,3,3645,25,21,1,104.577153957921
"658",4,3,3670,25,22,1,138.958116452868
"659",4,3,3695,25,21,1,143.088020645461
"660",4,3,3720,25,19,1,201.066432794685
"661",4,3,3745,25,18,1,235.124630045981
"662",4,3,3770,8,7,1,36.4732855793142
"663",4,3,3778,25,11,1,142.904403210226
"664",4,3,3803,25,20,1,95.3650587965423
"665",4,3,3828,25,17,1,129.464687687992
"666",4,3,3853,25,19,1,145.347758319351
"667",4,3,3878,25,22,1,132.946175172356
"668",4,3,3903,25,18,1,98.3404892359257
"669",4,3,3928,1,0,1,6.35619733234922
"670",4,3,3929,25,22,1,147.248633751415
"671",4,3,3954,25,17,1,113.037047608571
"672",4,3,3979,25,19,1,117.001596885354
"673",4,3,4004,25,22,1,128.644467133422
"674",4,3,4029,23,14,1,179.620898140084
"675",4,3,4052,25,20,1,176.124433815389
"676",4,3,4077,25,20,1,223.692401473905
"677",4,3,4102,25,21,1,263.136324752748
"678",4,3,4127,25,19,1,146.37976183927
"679",4,3,4152,25,22,1,122.263296040866
"680",4,3,4177,25,21,1,169.645075243013
"681",4,3,4202,25,22,1,133.428786848053
"682",4,3,4227,25,16,1,306.364690941614
"683",4,3,4252,25,20,1,145.163897629414
"684",4,3,4277,25,21,1,158.030021336982
"685",4,3,4302,25,23,1,110.632389046698
"686",4,3,4327,25,20,1,188.655187607435
"687",4,3,4352,25,23,1,182.145679378479
"688",4,3,4377,25,18,1,120.654930929641
"689",4,3,4402,25,23,1,128.415987324721
"690",4,3,4427,25,18,1,124.917029342486
"691",4,3,4452,25,21,1,107.946326530742
"692",4,3,4477,25,16,1,93.9381643348736
"693",4,3,4502,25,23,1,123.351179644684
"694",4,3,4527,25,25,1,119.703657380438
"695",4,3,4552,25,24,1,136.16517460024
"696",4,3,4577,25,23,1,190.839583446071
"697",4,3,4602,25,18,1,180.755929846077
"698",4,3,4627,25,23,1,107.347326200174
"699",4,3,4652,25,18,1,132.593977480745
"700",4,3,4677,25,24,1,147.799671417541
"701",4,3,4702,25,19,1,95.8177973610793
"702",4,3,4727,25,20,1,107.480314614171
"703",4,3,4752,25,17,1,148.232017450776
"704",4,3,4777,12,9,1,72.7445201015812
"705",4,3,4789,25,16,1,113.000599502936
"706",4,3,4814,25,15,1,194.212226319361
"707",4,3,4839,24,21,1,77.1342831282469
"708",4,3,4863,25,21,1,92.6817786800698
"709",4,3,4888,25,20,1,125.883088351927
"710",4,3,4913,25,14,1,103.868751637888
"711",4,3,4938,25,22,1,130.180261134433
"712",4,3,4963,25,23,1,108.798122041084
"713",4,3,4988,25,22,1,104.481203530928
"714",4,3,5013,25,20,1,109.771780782794
"715",4,3,5038,25,17,1,132.020994132565
"716",4,3,5063,25,24,1,158.425306674167
"717",4,3,5088,25,21,1,140.922127807485
"718",4,3,5113,25,24,1,145.634217884605
"719",4,3,5138,25,23,1,124.3917066204
"720",4,3,5163,25,18,1,150.197399070852
"721",4,3,5188,25,22,1,188.698338998496
"722",4,3,5213,25,21,1,89.5071275884303
"723",4,3,5238,25,19,1,111.45711746635
"724",4,3,5263,25,20,1,77.59429215149
"725",4,3,5288,25,20,1,137.405347521235
"726",4,3,5313,25,19,1,92.1960245227204
"727",4,3,5338,25,21,1,104.14833215161
"728",4,3,5363,25,22,1,224.202102255807
"729",4,3,5388,25,15,1,112.254771471824
"730",4,3,5413,25,21,1,126.771623134857
"731",4,3,5438,25,20,1,78.4606525645215
"732",4,3,5463,25,22,1,96.6159710030067
"733",4,3,5488,25,22,1,94.3349440150475
"734",4,3,5513,25,17,1,106.817831318474
"735",4,3,5538,25,15,1,112.022041291789
"736",4,3,5563,25,20,1,110.582114615969
"737",4,3,5588,25,21,1,101.386133594289
"738",4,3,5613,25,24,1,109.891509363144
"739",4,3,5638,25,21,1,109.877343954506
"740",4,3,5663,25,20,1,120.963903360651
"741",4,3,5688,25,19,1,109.859394606179
"742",4,3,5713,25,20,1,90.7673717894129
"743",4,3,5738,25,20,1,82.349375247522
"744",4,3,5763,25,23,1,117.482917088944
"745",4,3,5788,6,5,1,19.0752204004044
"746",4,3,5794,25,15,1,92.5036911978028
"747",4,3,5819,25,25,1,103.96486287696
"748",4,3,5844,25,20,1,84.7402487572461
"749",4,3,5869,25,19,1,155.893385639629
"750",4,3,5894,25,25,1,111.008071788668
"751",4,3,5919,25,21,1,90.3385744438003
"752",4,3,5944,25,23,1,103.033277553908
"753",4,3,5969,25,18,1,131.771464264543
"754",4,3,5994,25,18,1,99.6274470758523
"755",4,3,6019,25,19,1,101.903873805329
"756",4,3,6044,25,20,1,117.754513044222
"757",4,3,6069,25,24,1,90.3852064235413
"758",4,3,6094,25,21,1,85.5518945097581
"759",4,3,6119,25,18,1,106.344018280269
"760",4,3,6144,25,21,1,96.071789068406
"761",4,3,6169,25,23,1,133.151264447254
"762",4,3,6194,25,16,1,92.8023008828935
"763",4,3,6219,25,22,1,97.8909706168972
"764",4,3,6244,25,23,1,84.2339575180288
"765",4,3,6269,2,2,1,8.56980513138929
"766",4,3,6271,25,20,1,91.5259458915405
"767",4,3,6296,25,23,1,167.699512525615
"768",4,3,6321,25,21,1,98.8219835948238
"769",4,3,6346,25,22,1,93.0538812978143
"770",4,3,6371,25,23,1,112.92835937446
"771",4,3,6396,25,24,1,96.5704143808124
"772",5,1,1,25,23,1,559.909630381761
"773",5,1,26,25,24,1,367.89293603377
"774",5,1,51,25,25,1,368.473142395432
"775",5,1,76,25,25,1,562.515421122205
"776",5,4,1,25,17,0,587.782236806654
"777",5,4,26,25,24,0,276.5538693282
"778",5,4,51,25,19,0,419.092360220209
"779",5,4,76,25,23,0,566.792185357218
"780",5,4,101,25,22,0,432.514019757763
"781",5,4,126,25,21,0,431.728477712627
"782",5,4,151,25,25,0,387.538790358023
"783",5,4,176,25,19,0,432.154172696463
"784",5,4,201,25,14,0,491.961356097473
"785",5,4,226,25,21,0,294.963728396121
"786",5,4,251,25,21,0,439.102214505153
"787",5,4,276,25,19,0,402.964292122877
"788",5,4,301,25,21,0,342.754297628402
"789",5,4,326,25,15,0,479.065395979652
"790",5,4,351,3,3,0,97.0866672704178
"791",5,4,354,25,24,0,555.592519024289
"792",5,4,379,20,19,0,294.536947780178
"793",5,4,399,25,22,0,239.847245913251
"794",5,4,424,25,21,0,402.166747185666
"795",5,4,449,25,23,0,458.738990650997
"796",5,4,474,25,20,0,433.370140179967
"797",5,4,499,25,22,0,360.299169382396
"798",5,4,524,25,20,0,385.159945366472
"799",5,4,549,25,21,0,680.85045305986
"800",5,4,574,25,19,0,419.137603852439
"801",5,4,599,25,20,0,514.085366549801
"802",5,4,624,25,24,0,428.456674474736
"803",5,4,649,25,22,0,515.749579276889
"804",5,4,674,25,24,0,339.587005403357
"805",5,4,699,25,25,0,462.123971960206
"806",5,4,724,25,22,0,345.331170863426
"807",5,4,749,25,23,0,492.005304574319
"808",5,4,774,25,18,0,547.810464895038
"809",5,4,799,25,25,0,570.190187768191
"810",5,4,824,25,23,0,371.535113426983
"811",5,4,849,25,20,0,348.768330334587
"812",5,4,874,25,20,0,320.633906154291
"813",5,4,899,25,23,0,456.334755069304
"814",5,4,924,25,21,0,489.427180396976
"815",5,4,949,25,20,0,414.845046606427
"816",5,4,974,25,25,0,520.801808929298
"817",5,4,999,25,23,0,337.481924424727
"818",5,4,1024,25,23,0,597.454966864937
"819",5,4,1049,25,23,0,617.940591001295
"820",5,4,1074,25,21,0,444.439822353203
"821",5,4,1099,25,25,0,631.797590785437
"822",5,4,1124,25,21,0,323.811742717366
"823",5,4,1149,25,19,0,351.059179296776
"824",5,4,1174,25,25,0,333.353019813927
"825",5,4,1199,25,23,0,312.050658984667
"826",5,4,1224,25,24,0,361.453812244458
"827",5,4,1249,25,17,0,680.633190420135
"828",5,4,1274,25,18,0,383.831119174099
"829",5,4,1299,25,19,0,716.401531251956
"830",5,4,1324,25,17,0,401.495997465885
"831",5,4,1349,25,22,0,323.66061171447
"832",5,4,1374,25,24,0,376.142376981002
"833",5,4,1399,25,23,0,387.337996002553
"834",5,4,1424,25,20,0,531.726628171629
"835",5,4,1449,25,22,0,389.120432191734
"836",5,4,1474,25,24,0,411.906687853686
"837",5,4,1499,25,16,0,355.940807112621
"838",5,4,1524,25,22,0,295.828490007013
"839",5,4,1549,25,24,0,705.966499563107
"840",6,1,1,25,19,0,304.439804383892
"841",6,1,26,25,20,0,543.019046693124
"842",6,1,51,25,21,0,262.107675680794
"843",6,1,76,25,25,0,268.014224469497
"844",6,1,101,25,19,0,322.025799986357
"845",6,1,126,25,22,0,208.849260259654
"846",6,1,151,25,19,0,600.448291417652
"847",6,1,176,25,20,0,526.382919607299
"848",6,1,201,25,21,0,281.002220843405
"849",6,1,226,25,19,0,277.727336203758
"850",6,1,251,25,21,0,246.257647193414
"851",6,1,276,25,24,0,266.731062729435
"852",6,1,301,25,22,0,324.496647758338
"853",6,1,326,25,19,0,496.793036414386
"854",6,1,351,16,13,0,200.058422765537
"855",6,1,367,25,16,0,389.041787123994
"856",6,1,392,25,15,0,268.725270826859
"857",6,1,417,25,16,0,292.525646722203
"858",6,1,442,25,20,0,292.097395503304
"859",6,1,467,25,19,0,236.015169319697
"860",6,1,492,25,19,0,155.5150674921
"861",6,1,517,25,22,0,249.413536972929
"862",6,1,542,25,20,0,369.402503436853
"863",6,1,567,25,19,0,263.179471718724
"864",6,1,592,25,20,0,540.952228330565
"865",6,1,617,25,22,0,253.50972962734
"866",6,1,642,25,23,0,269.097801969838
"867",6,1,667,25,22,0,258.22099348496
"868",6,1,692,25,16,0,326.942004414315
"869",6,1,717,25,14,0,189.505738525459
"870",6,1,742,25,22,0,240.177308027053
"871",6,1,767,25,16,0,270.012609324886
"872",6,1,792,25,21,0,270.674828213059
"873",6,1,817,25,17,0,366.768616780592
"874",6,1,842,25,24,0,279.496814304211
"875",6,1,867,25,16,0,273.696902003192
"876",6,1,892,25,22,0,247.727415355255
"877",6,1,917,25,23,0,452.571942355059
"878",6,1,942,25,19,0,332.131567438534
"879",6,1,967,3,2,0,17.4598736412728
"880",6,1,970,25,25,0,318.629856803778
"881",6,1,995,25,23,0,270.823547219663
"882",6,1,1020,25,18,0,243.116321572542
"883",6,1,1045,25,19,0,288.468150422392
"884",6,1,1070,25,21,0,328.851114567728
"885",6,1,1095,20,9,0,160.213142730957
"886",6,1,1115,7,7,0,63.2786354150488
"887",6,1,1122,25,21,0,278.51276023971
"888",6,1,1147,25,22,0,324.204570786918
"889",6,1,1172,25,22,0,298.0361666428
"890",6,1,1197,25,19,0,247.663360525284
"891",6,1,1222,25,24,0,231.14168301158
"892",6,1,1247,25,23,0,264.906970167734
"893",6,1,1272,25,21,0,224.646069931394
"894",6,1,1297,25,21,0,242.133748970497
"895",6,1,1322,25,21,0,336.433300743136
"896",6,1,1347,25,23,0,197.107771781455
"897",6,1,1372,25,20,0,188.482954859954
"898",6,1,1397,25,22,0,222.737622035867
"899",6,1,1422,25,24,0,274.358186198533
"900",6,1,1447,25,20,0,446.224051117751
"901",6,1,1472,25,20,0,364.830035730226
"902",6,1,1497,25,20,0,226.761481050594
"903",6,1,1522,25,22,0,303.532794717477
"904",6,1,1547,25,19,0,333.213266389222
"905",6,1,1572,25,21,0,189.656004492742
"906",6,1,1597,25,20,0,215.628471910606
"907",6,1,1622,25,21,0,184.889720171768
"908",6,1,1647,25,23,0,215.807442391713
"909",6,1,1672,25,18,0,149.896941768329
"910",6,1,1697,25,23,0,245.623010619752
"911",6,1,1722,13,13,0,104.293116609512
"912",6,1,1735,25,24,0,238.192431907152
"913",6,1,1760,25,19,0,224.32965566438
"914",6,1,1785,25,22,0,275.787044786899
"915",6,1,1810,25,24,0,390.338054720072
"916",6,1,1835,25,20,0,247.898728195071
"917",6,1,1860,25,17,0,245.182354083486
"918",6,1,1885,25,23,0,231.233324604122
"919",6,1,1910,25,24,0,234.054239917857
"920",6,1,1935,25,24,0,165.427424791753
"921",6,1,1960,25,23,0,188.907800970096
"922",6,1,1985,25,16,0,275.462726492243
"923",6,1,2010,25,22,0,161.535087574286
"924",6,1,2035,25,22,0,187.32398128471
"925",6,1,2060,25,22,0,298.690666098248
"926",6,1,2085,25,22,0,202.087718274638
"927",6,1,2110,25,19,0,257.154931552256
"928",6,1,2135,25,22,0,253.652027076394
"929",6,1,2160,8,8,0,86.1573024062297
"930",6,1,2168,25,24,0,196.188543883169
"931",6,1,2193,25,18,0,227.552714385618
"932",6,1,2218,25,20,0,167.279550627561
"933",6,1,2243,25,19,0,154.716631724674
"934",6,1,2268,25,20,0,168.6493196225
"935",6,1,2293,25,20,0,245.451923181103
"936",6,1,2318,25,19,0,192.970260929245
"937",6,1,2343,25,23,0,210.947217084237
"938",6,1,2368,25,16,0,195.533570296224
"939",6,1,2393,25,22,0,223.232262787839
"940",6,1,2418,25,16,0,179.604117133057
"941",6,1,2443,25,19,0,228.049717193493
"942",6,1,2468,25,20,0,288.783463614307
"943",6,1,2493,25,20,0,250.155923741096
"944",6,1,2518,25,23,0,189.793286615185
"945",6,1,2543,25,23,0,146.476391639915
"946",6,1,2568,25,18,0,217.180326934131
"947",6,1,2593,25,22,0,174.836344286056
"948",6,1,2618,25,21,0,134.410433549873
"949",6,1,2643,25,24,0,165.23241255282
"950",6,1,2668,25,21,0,280.410085230866
"951",6,1,2693,25,22,0,178.834215657006
"952",6,1,2718,25,25,0,158.316821297066
"953",6,1,2743,25,21,0,222.716480404341
"954",6,1,2768,25,21,0,282.443710315579
"955",6,1,2793,25,20,0,232.174616759107
"956",6,1,2818,25,22,0,312.372200703555
"957",6,1,2843,25,24,0,163.968929845095
"958",6,1,2868,25,23,0,211.024231862245
"959",6,1,2893,25,21,0,240.006528688711
"960",6,1,2918,25,22,0,193.853380863303
"961",6,1,2943,25,22,0,164.528063638907
"962",6,1,2968,25,22,0,144.242903988139
"963",6,1,2993,25,22,0,210.492409557331
"964",6,1,3018,25,17,0,140.2848009672
"965",6,1,3043,25,21,0,161.842363247494
"966",6,1,3068,25,22,0,145.489331507411
"967",6,1,3093,25,20,0,220.50933274938
"968",6,1,3118,25,18,0,224.012794571529
"969",6,1,3143,25,24,0,144.465140575348
"970",6,1,3168,25,18,0,186.077503242192
"971",6,1,3193,25,21,0,199.35652949818
"972",6,1,3218,25,23,0,227.408239461854
"973",6,1,3243,25,23,0,253.89388269601
"974",6,1,3268,25,24,0,201.369152338462
"975",6,1,3293,25,23,0,162.158283942086
"976",6,1,3318,25,19,0,184.135904079681
"977",6,1,3343,25,20,0,407.991652390367
"978",6,1,3368,25,24,0,213.73156220494
"979",6,1,3393,25,21,0,209.396926616772
"980",6,1,3418,25,19,0,144.756640866336
"981",6,1,3443,25,23,0,146.480855748891
"982",6,1,3468,25,23,0,206.546963913826
"983",6,1,3493,25,23,0,216.672470766513
"984",6,1,3518,25,23,0,170.800621621805
"985",6,1,3543,25,24,0,167.972121269067
"986",6,1,3568,25,23,0,173.065988348954
"987",6,1,3593,25,24,0,295.250746264653
"988",6,1,3618,25,24,0,148.381755045899
"989",6,1,3643,25,19,0,170.856253902419
"990",6,1,3668,25,22,0,142.559896764867
"991",6,1,3693,25,22,0,188.010409881232
"992",6,1,3718,25,24,0,165.133881468881
"993",6,1,3743,25,20,0,116.788434960338
"994",6,1,3768,25,24,0,177.785952607304
"995",6,1,3793,25,21,0,178.738199379865
"996",6,1,3818,25,23,0,154.977149329104
"997",6,1,3843,25,23,0,106.825965398466
"998",6,1,3868,25,25,0,150.48893627938
"999",6,1,3893,25,21,0,137.417742188477
"1000",6,1,3918,25,19,0,154.061281280808
"1001",6,1,3943,25,20,0,165.714150530731
"1002",6,1,3968,25,20,0,140.279291827145
"1003",6,1,3993,25,23,0,137.57357102575
"1004",6,1,4018,25,17,0,217.322877372135
"1005",6,1,4043,25,21,0,143.973023786139
"1006",6,1,4068,25,24,0,142.493726492444
"1007",6,1,4093,25,25,0,175.60370506128
"1008",6,1,4118,25,20,0,207.647160611582
"1009",6,1,4143,15,14,0,60.7561603057124
"1010",6,1,4158,25,17,0,162.859558192262
"1011",6,1,4183,25,18,0,112.139856199221
"1012",6,1,4208,25,25,0,147.248885778203
"1013",6,1,4233,25,24,0,179.844425328856
"1014",6,1,4258,25,25,0,159.753884854601
"1015",6,1,4283,25,23,0,260.168438106769
"1016",6,1,4308,25,25,0,108.597531109774
"1017",6,1,4333,25,21,0,152.140734150913
"1018",6,1,4358,25,24,0,178.358955772186
"1019",6,1,4383,25,23,0,152.871739376123
"1020",6,1,4408,25,24,0,157.786977634661
"1021",6,1,4433,25,23,0,186.274831257401
"1022",6,2,1,25,18,0,383.342699692127
"1023",6,2,26,25,21,0,973.818262022676
"1024",6,2,51,25,13,0,462.154064705509
"1025",6,2,76,25,18,0,856.777249641162
"1026",6,2,101,25,21,0,433.902127660995
"1027",6,2,126,25,19,0,672.339181410333
"1028",6,2,151,25,13,0,352.194716255004
"1029",6,2,176,25,15,0,403.945504021578
"1030",6,2,201,25,18,0,364.287969456132
"1031",6,2,226,20,7,0,510.200225703917
"1032",6,2,246,25,20,0,338.484307765821
"1033",6,2,271,25,14,0,331.325560405408
"1034",6,2,296,25,13,0,333.407357905381
"1035",6,2,321,25,21,0,376.447211767754
"1036",6,2,346,25,16,0,622.299235981196
"1037",6,2,371,25,21,0,326.221528447345
"1038",6,2,396,25,16,0,417.114788354502
"1039",6,2,421,25,17,0,420.599506697177
"1040",6,2,446,25,17,0,1005.85526012708
"1041",6,2,471,25,22,0,914.721240965458
"1042",6,2,496,25,16,0,474.516574814571
"1043",6,2,521,25,18,0,469.810379778373
"1044",6,2,546,25,13,0,341.743203349859
"1045",6,2,571,25,16,0,298.143083051044
"1046",6,2,596,25,22,0,278.780787573505
"1047",6,2,621,25,22,0,444.973767110592
"1048",6,2,646,25,17,0,496.265506063419
"1049",6,2,671,25,20,0,495.564960491092
"1050",6,2,696,25,21,0,318.496170870616
"1051",6,2,721,25,16,0,973.123659179476
"1052",6,2,746,25,18,0,428.295979045239
"1053",6,2,771,25,18,0,490.39839354741
"1054",6,2,796,25,15,0,301.699844083436
"1055",6,2,821,25,13,0,504.723548073677
"1056",6,2,846,25,15,0,984.122623975819
"1057",6,2,871,25,18,0,362.654487073263
"1058",6,2,896,25,21,0,340.347890624856
"1059",6,2,921,25,13,0,401.627219924941
"1060",6,2,946,25,19,0,834.33480110705
"1061",6,2,971,25,18,0,356.081413023281
"1062",6,2,996,25,16,0,624.076772420478
"1063",6,2,1021,25,21,0,655.868203026519
"1064",6,2,1046,25,19,0,332.959236349364
"1065",6,2,1071,25,22,0,1044.6095326989
"1066",6,2,1096,25,20,0,235.785402983407
"1067",6,2,1121,25,19,0,341.284273132024
"1068",6,2,1146,25,21,0,600.170953075746
"1069",6,2,1171,25,20,0,260.038314573078
"1070",6,2,1196,25,15,0,474.738855280153
"1071",6,2,1221,25,15,0,574.049803422306
"1072",6,2,1246,25,14,0,314.894781831829
"1073",6,2,1271,25,21,0,355.306511508008
"1074",6,2,1296,25,22,0,545.566410660022
"1075",6,2,1321,25,22,0,233.4520707119
"1076",6,2,1346,25,20,0,306.577696112962
"1077",6,2,1371,25,18,0,402.174093450659
"1078",6,2,1396,25,21,0,283.634499551166
"1079",6,2,1421,25,19,0,741.712538909055
"1080",6,2,1446,25,18,0,353.324235375762
"1081",6,2,1471,25,14,0,293.407463609764
"1082",6,2,1496,25,18,0,351.684577029907
"1083",6,2,1521,25,21,0,451.678353909637
"1084",6,2,1546,25,19,0,276.713111776258
"1085",6,2,1571,25,15,0,367.895703351665
"1086",6,2,1596,25,16,0,270.262694272798
"1087",6,2,1621,25,20,0,457.48004863357
"1088",6,2,1646,25,17,0,245.18310782088
"1089",6,2,1671,25,19,0,279.189111004333
"1090",6,2,1696,25,16,0,747.971646111291
"1091",6,2,1721,25,15,0,399.719674712232
"1092",6,2,1746,25,19,0,324.858738472763
"1093",6,2,1771,25,19,0,274.517913487594
"1094",6,2,1796,25,15,0,435.025318219445
"1095",6,2,1821,25,17,0,494.793512822559
"1096",6,2,1846,25,19,0,572.380563213094
"1097",6,2,1871,25,18,0,398.04241605714
"1098",6,2,1896,25,17,0,368.160469969901
"1099",6,2,1921,25,21,0,376.472113513338
"1100",6,2,1946,25,21,0,349.325674707601
"1101",6,2,1971,25,17,0,300.402423453355
"1102",6,2,1996,25,20,0,452.179671255818
"1103",6,2,2021,25,22,0,281.751826178949
"1104",6,2,2046,25,19,0,405.5837129898
"1105",6,2,2071,25,21,0,344.659498816154
"1106",6,2,2096,25,22,0,325.833899196777
"1107",6,2,2121,21,17,0,183.648319860601
"1108",6,2,2142,25,7,0,629.636605040932
"1109",6,2,2167,25,22,0,271.169262726709
"1110",6,2,2192,25,13,0,263.900192675949
"1111",6,2,2217,25,25,0,382.18968128278
"1112",6,2,2242,25,16,0,376.37256493824
"1113",6,2,2267,25,21,0,382.474023707724
"1114",6,2,2292,25,20,0,307.755114501248
"1115",6,2,2317,25,18,0,301.073793883661
"1116",6,2,2342,11,8,0,127.200899930273
"1117",6,2,2353,25,19,0,326.741739010992
"1118",6,2,2378,25,21,0,243.429579867609
"1119",6,2,2403,25,19,0,407.284839315207
"1120",6,2,2428,25,19,0,441.433835182796
"1121",6,2,2453,25,20,0,373.724528776173
"1122",6,2,2478,20,18,0,439.928954465509
"1123",6,2,2498,25,18,0,197.516751626424
"1124",6,2,2523,25,17,0,219.255873773029
"1125",6,2,2548,25,20,0,370.82596269479
"1126",6,2,2573,25,17,0,221.526082718783
"1127",6,2,2598,25,15,0,230.367553143381
"1128",6,2,2623,25,21,0,281.369897778383
"1129",6,2,2648,25,20,0,185.510778086442
"1130",6,2,2673,25,17,0,577.788948258362
"1131",6,2,2698,25,22,0,206.868580977926
"1132",6,2,2723,25,20,0,436.310304437466
"1133",6,2,2748,25,21,0,282.980133970823
"1134",6,2,2773,25,17,0,328.89353297822
"1135",6,2,2798,25,23,0,347.90607980147
"1136",6,2,2823,25,19,0,295.239022877948
"1137",6,2,2848,25,21,0,216.741289398027
"1138",6,2,2873,25,23,0,390.112804229543
